CustomerID,Recency,Frequency,Monetary,Predicted_CLV,CLV_Segment,Country
13439.0,255,1,283.71,283.68399999999946,Low,United Kingdom
13441.0,92,1,296.64,296.6779999999998,Low,United Kingdom
13447.0,23,3,1129.14,1128.5474000000002,Medium,United Kingdom
13448.0,17,6,3539.37,3541.2181999999993,High,United Kingdom
13449.0,24,1,291.88,291.9770000000002,Low,United Kingdom
13450.0,27,6,2043.7199999999998,2043.8688000000009,High,United Kingdom
13451.0,26,5,2976.15,2975.026099999998,High,United Kingdom
13452.0,259,2,590.0,589.8122999999998,Medium,United Kingdom
13453.0,166,2,356.97999999999996,357.0136,Low,United Kingdom
13455.0,25,2,1058.34,1058.3559999999984,Medium,United Kingdom
13456.0,18,6,1766.72,1766.3679000000009,High,United Kingdom
13458.0,7,14,9646.57,9650.864599999988,High,United Kingdom
13460.0,29,2,183.44,183.4813000000001,Low,United Kingdom
13461.0,39,3,1445.0,1444.9131999999997,High,United Kingdom
13462.0,253,1,151.5,151.4908,Low,United Kingdom
13464.0,58,1,674.68,674.6804999999997,Medium,United Kingdom
13466.0,184,1,307.9,307.86850000000027,Low,United Kingdom
13467.0,11,2,1083.71,1082.9272000000017,Medium,United Kingdom
13468.0,2,37,5704.97,5712.0767999999925,High,United Kingdom
13470.0,99,2,165.0,165.0246999999999,Low,United Kingdom
13471.0,1,4,2531.58,2530.5894999999964,High,United Kingdom
13473.0,61,2,422.64,422.6595999999996,Medium,United Kingdom
13474.0,236,1,229.59,229.52860000000007,Low,United Kingdom
13475.0,191,4,1431.78,1431.6522999999988,High,United Kingdom
13476.0,179,2,1238.47,1238.4301000000007,High,United Kingdom
13477.0,38,6,1454.58,1454.8971000000001,High,United Kingdom
13479.0,201,2,300.95,300.9280000000001,Low,United Kingdom
13481.0,46,5,1804.56,1802.7669,High,United Kingdom
13482.0,232,1,184.64,184.54309999999984,Low,United Kingdom
13483.0,66,1,140.34,140.2291000000001,Low,United Kingdom
13484.0,241,1,313.8,313.80569999999966,Low,United Kingdom
13485.0,233,1,454.24,454.21640000000014,Medium,United Kingdom
13486.0,78,3,1122.41,1122.2153000000014,Medium,United Kingdom
13487.0,58,3,575.4,575.4876000000006,Medium,United Kingdom
13488.0,17,13,8968.31,8959.467800000011,High,United Kingdom
13489.0,105,4,449.52,449.51969999999966,Medium,United Kingdom
13491.0,52,10,1215.82,1215.2158000000024,High,United Kingdom
13492.0,136,3,1269.84,1269.7836999999997,High,Switzerland
13493.0,275,2,618.63,618.4909999999991,Medium,Switzerland
13494.0,312,1,316.26000000000005,316.24299999999954,Low,United Kingdom
13495.0,8,5,2044.8700000000001,2044.516899999999,High,United Kingdom
13496.0,11,2,653.33,653.2205000000007,Medium,United Kingdom
13497.0,283,2,348.05,348.0799999999999,Low,United Kingdom
13499.0,18,5,1159.11,1159.176700000001,Medium,United Kingdom
13500.0,23,3,1166.77,1166.6830000000007,Medium,United Kingdom
13501.0,288,1,1340.32,1340.468000000002,High,Switzerland
13502.0,17,3,292.0,292.1035,Low,United Kingdom
13503.0,71,1,216.85,216.86689999999984,Low,United Kingdom
13504.0,64,1,295.93,296.11679999999996,Low,United Kingdom
13505.0,73,4,4393.63,4394.701000000004,High,Switzerland
13506.0,316,2,458.52,458.5412999999995,Medium,United Kingdom
13507.0,3,4,2479.16,2479.350900000002,High,United Kingdom
13508.0,244,1,110.97,110.95069999999988,Low,United Kingdom
13509.0,9,7,979.72,979.6551000000004,Medium,United Kingdom
13510.0,1,4,1791.56,1791.2636999999986,High,United Kingdom
13512.0,261,1,251.21,251.29609999999965,Low,United Kingdom
13513.0,127,1,205.1,205.1787999999999,Low,United Kingdom
13514.0,74,1,152.20000000000002,152.17040000000023,Low,United Kingdom
13515.0,73,4,891.12,890.8679999999991,Medium,United Kingdom
13516.0,21,3,1389.41,1389.168000000002,High,United Kingdom
13517.0,60,3,2128.42,2128.7858000000024,High,United Kingdom
13518.0,86,1,659.4399999999999,659.3748000000005,Medium,United Kingdom
13519.0,78,1,122.75,122.71300000000002,Low,United Kingdom
13520.0,59,6,3624.35,3625.0243999999975,High,Switzerland
13521.0,1,3,1093.65,1093.8690999999983,Medium,United Kingdom
13522.0,30,1,125.80000000000001,125.80639999999995,Low,United Kingdom
13523.0,33,5,3964.88,3964.418500000002,High,United Kingdom
13524.0,41,5,680.1800000000001,680.0608999999997,Medium,United Kingdom
13525.0,15,2,628.78,628.7204999999991,Medium,United Kingdom
13527.0,34,7,2287.51,2288.0888000000004,High,United Kingdom
13529.0,79,2,307.76,307.76609999999954,Low,United Kingdom
13531.0,205,2,483.8,483.7973000000005,Medium,United Kingdom
13532.0,34,1,210.31,210.34420000000011,Low,United Kingdom
13533.0,183,3,270.79,270.80770000000047,Low,United Kingdom
13534.0,2,25,5870.08,5871.906899999997,High,United Kingdom
13536.0,1,7,3448.29,3447.5672999999997,High,United Kingdom
13538.0,43,7,1280.85,1281.119800000001,High,United Kingdom
13539.0,86,3,631.34,631.3278999999987,Medium,United Kingdom
13544.0,40,2,291.41,291.3455999999999,Low,United Kingdom
13546.0,12,3,626.99,626.8946999999993,Medium,United Kingdom
13548.0,96,2,682.41,682.3265000000009,Medium,United Kingdom
13549.0,26,7,918.2,918.0445999999988,Medium,United Kingdom
13551.0,319,1,91.80000000000001,91.74040000000002,Low,United Kingdom
13552.0,66,12,3740.07,3739.827500000005,High,United Kingdom
13555.0,74,4,4149.28,4148.626600000006,High,United Kingdom
13557.0,28,2,584.06,584.1468999999994,Medium,United Kingdom
13558.0,6,4,605.06,605.0511999999995,Medium,United Kingdom
13560.0,7,1,174.37,174.41130000000018,Low,United Kingdom
13561.0,216,1,141.85999999999999,141.78830000000013,Low,United Kingdom
13562.0,82,3,1799.33,1799.7152999999996,High,United Kingdom
13563.0,84,2,777.53,777.5369099999994,Medium,United Kingdom
13564.0,144,3,1749.02,1748.4427999999998,High,United Kingdom
13565.0,19,2,240.22,240.16910000000004,Low,United Kingdom
13566.0,41,2,874.71,874.9257000000007,Medium,United Kingdom
13568.0,173,1,192.85,192.79709999999994,Low,United Kingdom
13569.0,17,2,373.75,373.76399999999995,Low,United Kingdom
13570.0,243,1,239.49,239.47880000000026,Low,United Kingdom
13571.0,13,12,2092.32,2092.0035000000044,High,United Kingdom
13572.0,206,1,1384.25,1384.3736000000001,High,United Kingdom
13573.0,50,2,294.4,294.3332000000004,Low,United Kingdom
13575.0,23,5,732.0699999999999,732.0676000000007,Medium,United Kingdom
13576.0,10,18,6717.34,6708.708200000001,High,United Kingdom
13577.0,25,4,1687.6000000000001,1688.2822000000015,High,United Kingdom
13579.0,15,2,467.04,467.1095000000003,Medium,United Kingdom
13581.0,309,1,118.0,117.92960000000005,Low,United Kingdom
13583.0,156,1,781.03,780.9877999999994,Medium,United Kingdom
13584.0,307,1,142.4,142.4001999999998,Low,United Kingdom
13587.0,64,1,712.4,712.4313000000003,Medium,United Kingdom
13588.0,16,9,2478.95,2479.901500000004,High,United Kingdom
13589.0,15,2,379.65,379.6446000000005,Low,United Kingdom
13590.0,11,6,1981.92,1981.7344000000014,High,United Kingdom
13591.0,65,3,1117.13,1117.0170000000014,Medium,United Kingdom
13592.0,36,4,247.95999999999998,248.00409999999968,Low,United Kingdom
13593.0,108,5,2037.0800000000002,2037.118899999998,High,United Kingdom
13594.0,53,1,396.97,396.9732000000003,Medium,United Kingdom
13596.0,6,2,697.04,696.9953000000004,Medium,United Kingdom
13598.0,47,1,180.17000000000002,180.1977999999999,Low,United Kingdom
13599.0,1,21,5153.67,5154.642699999993,High,United Kingdom
13600.0,312,1,219.52,219.45130000000012,Low,United Kingdom
13601.0,45,2,693.32,693.2468000000002,Medium,United Kingdom
13602.0,65,1,428.89,428.8302999999997,Medium,United Kingdom
13603.0,26,1,164.34,164.34219999999996,Low,United Kingdom
13606.0,29,3,280.53999999999996,280.56070000000034,Low,United Kingdom
13607.0,40,1,678.01,678.0261,Medium,United Kingdom
13610.0,12,7,1131.88,1131.9783000000007,Medium,United Kingdom
13611.0,89,3,1171.8,1172.0971000000015,Medium,United Kingdom
13614.0,24,4,1610.46,1610.897600000001,High,United Kingdom
13615.0,319,1,417.69,417.71060000000006,Medium,United Kingdom
13617.0,40,3,544.18,544.0431000000005,Medium,United Kingdom
13618.0,174,1,177.34,177.27880000000002,Low,United Kingdom
13621.0,117,1,213.85,213.8268999999999,Low,United Kingdom
13623.0,31,5,747.78,747.6483999999996,Medium,United Kingdom
13626.0,253,1,257.23,257.3127999999999,Low,United Kingdom
13627.0,59,5,1638.47,1638.2563000000002,High,United Kingdom
13629.0,23,11,7792.36,7808.482399999991,High,United Kingdom
13630.0,5,7,2031.78,2031.7860000000003,High,United Kingdom
13631.0,100,11,3070.42,3070.1163000000006,High,United Kingdom
13632.0,25,5,2121.27,2121.6197999999977,High,United Kingdom
13634.0,33,5,1575.16,1574.9037000000033,High,United Kingdom
13635.0,68,1,1071.03,1070.8735999999992,Medium,United Kingdom
13636.0,37,5,949.12,948.9263999999997,Medium,United Kingdom
13637.0,52,3,810.5,810.4547000000001,Medium,United Kingdom
13638.0,16,1,122.64,122.73250000000006,Low,United Kingdom
13639.0,74,1,1033.34,1033.0260999999987,Medium,United Kingdom
13642.0,216,1,354.8,354.8241,Low,United Kingdom
13643.0,31,3,519.44,519.4251000000005,Medium,United Kingdom
13644.0,16,4,2624.26,2623.841800000003,High,United Kingdom
13645.0,120,1,252.1,252.05079999999984,Low,United Kingdom
13647.0,10,4,1678.1200000000001,1678.1335999999988,High,United Kingdom
13649.0,257,2,346.6,346.58369999999957,Low,United Kingdom
13650.0,17,6,1836.34,1836.4589999999992,High,United Kingdom
13651.0,35,2,94.2,94.1912,Low,United Kingdom
13652.0,46,3,1095.08,1095.1088000000009,Medium,United Kingdom
13654.0,43,6,2707.33,2708.0520999999967,High,United Kingdom
13655.0,114,2,932.97,932.916000000001,Medium,United Kingdom
13656.0,165,2,379.65,379.6550000000004,Low,United Kingdom
13657.0,11,2,382.14,382.17759999999964,Low,United Kingdom
13658.0,10,5,2639.17,2638.803300000005,High,United Kingdom
13659.0,206,2,1573.2,1573.0726000000009,High,United Kingdom
13662.0,86,3,897.76,897.6404999999997,Medium,United Kingdom
13663.0,179,1,189.47,189.50929999999997,Low,United Kingdom
13666.0,60,3,84.65,84.6287999999999,Low,United Kingdom
13667.0,149,1,305.02,305.11990000000014,Low,United Kingdom
13668.0,3,21,6363.59,6367.520800000003,High,United Kingdom
13669.0,51,2,218.55,218.51369999999974,Low,United Kingdom
13670.0,75,1,349.7,349.6765000000003,Low,United Kingdom
13672.0,301,2,186.39000000000001,186.29369999999975,Low,United Kingdom
13673.0,19,2,396.92,396.98439999999954,Medium,United Kingdom
13675.0,151,2,486.82000000000005,486.84659999999974,Medium,United Kingdom
13678.0,152,1,232.6,232.5530999999997,Low,United Kingdom
13680.0,1,4,3722.42,3723.014999999999,High,United Kingdom
13681.0,18,4,827.83,827.0441000000009,Medium,United Kingdom
13682.0,187,1,59.5,59.53000000000001,Low,United Kingdom
13684.0,286,1,67.23,67.53749999999988,Low,United Kingdom
13685.0,3,7,3119.44,3119.6118,High,United Kingdom
13686.0,183,1,72.0,71.81779999999993,Low,United Kingdom
13689.0,63,1,910.0,909.9044000000004,Medium,United Kingdom
13690.0,59,1,172.25,172.20199999999997,Low,United Kingdom
13692.0,25,3,1488.32,1488.3071000000016,High,United Kingdom
13694.0,4,50,65039.62,64297.78710000005,High,United Kingdom
13695.0,31,15,2504.13,2503.9892000000013,High,United Kingdom
13697.0,39,1,151.29999999999998,151.2862999999998,Low,United Kingdom
13699.0,155,1,308.58000000000004,308.5721000000004,Low,United Kingdom
13700.0,26,10,2265.12,2264.271099999997,High,United Kingdom
13703.0,318,1,99.5,99.5206,Low,United Kingdom
13704.0,5,9,2308.06,2309.4741999999997,High,United Kingdom
13705.0,8,3,711.86,711.8932000000005,Medium,United Kingdom
13706.0,303,1,330.79,330.8493000000006,Low,United Kingdom
13707.0,267,2,806.41,806.2700000000013,Medium,United Kingdom
13708.0,271,1,296.88,296.8671000000002,Low,United Kingdom
13709.0,4,13,6328.05,6331.2069000000065,High,United Kingdom
13710.0,32,1,180.48,180.45679999999982,Low,United Kingdom
13711.0,219,2,252.06,252.00310000000013,Low,United Kingdom
13712.0,247,1,228.84,228.8763,Low,United Kingdom
13715.0,281,5,1079.34,1079.2285999999988,Medium,United Kingdom
13716.0,269,1,138.28,138.28490000000005,Low,United Kingdom
13717.0,32,6,1445.01,1445.0584999999992,High,United Kingdom
13718.0,246,2,306.55,306.51629999999966,Low,United Kingdom
13719.0,15,5,1041.68,1041.6763999999985,Medium,United Kingdom
13720.0,117,4,799.9,800.0775000000001,Medium,United Kingdom
13721.0,36,1,524.14,524.4462999999993,Medium,United Kingdom
13722.0,132,3,2375.41,2375.615500000001,High,United Kingdom
13723.0,217,1,199.85000000000002,199.8704999999999,Low,United Kingdom
13725.0,50,8,1980.56,1979.7209999999989,High,United Kingdom
13726.0,39,2,1079.6599999999999,1079.466700000001,Medium,United Kingdom
13727.0,29,2,333.48,333.5433000000001,Low,United Kingdom
13728.0,37,6,1016.14,1016.264599999999,Medium,United Kingdom
13730.0,136,2,752.6,752.8828999999998,Medium,United Kingdom
13731.0,219,2,610.59,610.4587999999989,Medium,United Kingdom
13732.0,28,1,491.86,492.1474000000002,Medium,United Kingdom
13735.0,25,4,2885.2400000000002,2884.5747999999976,High,United Kingdom
13736.0,5,2,731.9,731.7111000000004,Medium,United Kingdom
13737.0,200,1,339.59999999999997,339.5265999999996,Low,United Kingdom
13739.0,18,1,216.9,216.8676000000001,Low,United Kingdom
13740.0,241,1,350.75,350.77560000000005,Low,United Kingdom
13741.0,72,3,668.4300000000001,668.3983000000002,Medium,United Kingdom
13742.0,17,12,3131.02,3126.961399999999,High,United Kingdom
13743.0,3,7,1341.6,1341.5129000000006,High,United Kingdom
13744.0,95,2,1156.36,1156.276800000001,Medium,United Kingdom
13745.0,162,1,300.04,300.0728000000005,Low,United Kingdom
13747.0,374,1,79.6,79.55820000000003,Low,United Kingdom
13748.0,96,5,948.25,948.2509000000002,Medium,United Kingdom
13750.0,54,5,1647.26,1647.7502999999997,High,United Kingdom
13751.0,288,1,296.25,296.3214999999999,Low,United Kingdom
13752.0,124,6,1186.28,1186.0274000000002,Medium,United Kingdom
13753.0,288,1,741.26,740.9292,Medium,United Kingdom
13754.0,152,2,282.59999999999997,282.6393999999997,Low,United Kingdom
13755.0,4,9,2161.35,2161.0291000000025,High,United Kingdom
13756.0,2,14,5189.52,5185.573400000005,High,United Kingdom
13758.0,12,7,3190.55,3191.3679999999968,High,United Kingdom
13759.0,33,2,659.4100000000001,659.3907000000011,Medium,United Kingdom
13760.0,54,2,286.79,287.04830000000044,Low,United Kingdom
13761.0,50,2,1070.65,1070.6464999999992,Medium,United Kingdom
13762.0,219,1,306.72,306.7307000000002,Low,United Kingdom
13763.0,63,1,1714.96,1713.9351999999997,High,United Kingdom
13764.0,71,3,1521.76,1521.8510999999992,High,United Kingdom
13767.0,2,37,17220.36,17298.002500000028,High,United Kingdom
13769.0,2,10,2796.51,2795.9356000000034,High,United Kingdom
13771.0,64,4,2634.45,2634.641100000004,High,United Kingdom
13772.0,34,3,1132.13,1132.2202000000004,Medium,United Kingdom
13774.0,82,1,345.0,345.0945,Low,United Kingdom
13777.0,1,33,25977.16,26595.8094,High,United Kingdom
13778.0,103,1,178.7,178.68400000000022,Low,United Kingdom
13780.0,7,2,360.01,360.0845999999997,Low,United Kingdom
13781.0,251,1,127.84,127.83190000000012,Low,United Kingdom
13782.0,13,6,912.0,911.8771999999996,Medium,United Kingdom
13784.0,10,11,2462.79,2464.119800000003,High,United Kingdom
13786.0,367,1,230.39999999999998,230.46420000000018,Low,United Kingdom
13787.0,76,2,309.04,309.0235000000003,Low,United Kingdom
13790.0,4,1,348.8,348.80029999999977,Low,United Kingdom
13791.0,128,2,1516.0,1516.1752,High,United Kingdom
13792.0,66,2,195.55,195.47309999999982,Low,United Kingdom
13798.0,1,57,37153.85,37039.01820000005,High,United Kingdom
13799.0,117,2,688.86,688.9864000000001,Medium,United Kingdom
13800.0,310,1,558.32,558.4634999999996,Medium,United Kingdom
13801.0,67,1,324.8,324.76479999999947,Low,United Kingdom
13802.0,139,3,4599.42,4601.488600000001,High,United Kingdom
13803.0,255,1,277.07,277.0653999999997,Low,United Kingdom
13804.0,31,7,2635.79,2635.5207000000028,High,United Kingdom
13805.0,52,2,924.6,924.7838000000011,Medium,United Kingdom
13806.0,64,1,256.38,256.37380000000013,Low,United Kingdom
13807.0,367,1,112.6,112.58280000000013,Low,United Kingdom
13808.0,6,5,1747.66,1747.668400000002,High,United Kingdom
13809.0,305,1,155.05,155.0293999999998,Low,Cyprus
13810.0,29,3,1499.01,1499.0899999999995,High,Germany
13811.0,184,3,814.5,814.5850000000003,Medium,Germany
13812.0,42,3,539.0,538.9313000000001,Medium,Germany
13813.0,40,4,1366.8600000000001,1367.5262000000005,High,Germany
13814.0,92,2,1579.12,1579.142199999999,High,Germany
13815.0,22,4,4027.36,4026.508399999994,High,Germany
13816.0,24,2,571.6700000000001,571.4056499999994,Medium,Germany
13817.0,29,2,382.98,382.98869999999994,Low,Germany
13819.0,302,3,1140.35,1140.6984000000011,Medium,United Kingdom
13821.0,145,2,385.64,385.77339999999975,Low,United Kingdom
13822.0,6,2,632.0,632.0485000000001,Medium,United Kingdom
13823.0,19,2,957.66,957.587000000001,Medium,United Kingdom
13824.0,33,5,1698.94,1699.8764000000008,High,United Kingdom
13826.0,176,1,189.5,189.52309999999997,Low,United Kingdom
13827.0,58,3,412.05,411.9845,Medium,United Kingdom
13828.0,22,1,209.49,209.35450000000014,Low,United Kingdom
13831.0,16,6,2202.99,2202.4829,High,United Kingdom
13832.0,19,1,52.199999999999996,52.17349999999992,Low,United Kingdom
13833.0,159,1,384.8,384.7729000000001,Low,United Kingdom
13835.0,25,4,834.57,834.5813000000006,Medium,United Kingdom
13837.0,212,2,271.24,271.20490000000046,Low,United Kingdom
13838.0,6,4,691.73,691.9588000000008,Medium,United Kingdom
13841.0,253,1,85.0,84.92699999999999,Low,United Kingdom
13842.0,59,9,3385.62,3388.903599999997,High,United Kingdom
13844.0,11,1,361.62,361.4673000000001,Low,United Kingdom
13845.0,65,1,312.98,312.9158999999997,Low,United Kingdom
13846.0,25,3,865.0600000000001,865.2352999999994,Medium,United Kingdom
13848.0,92,3,1255.0,1255.2832999999996,High,United Kingdom
13849.0,52,2,1537.95,1537.9760000000003,High,United Kingdom
13850.0,129,1,1595.48,1594.1082000000006,High,United Kingdom
13851.0,96,3,2651.46,2651.3890999999985,High,United Kingdom
13853.0,57,1,1090.14,1090.3286,Medium,United Kingdom
13854.0,9,25,8109.5199999999995,8123.210900000002,High,United Kingdom
13856.0,169,3,388.5,388.49119999999994,Low,United Kingdom
13858.0,57,1,216.17,216.19119999999967,Low,United Kingdom
13859.0,326,1,201.16,201.1655999999999,Low,United Kingdom
13860.0,1,5,1245.9,1246.0305999999991,High,United Kingdom
13862.0,18,8,2209.36,2209.0756999999985,High,United Kingdom
13863.0,248,1,305.78,305.7136999999997,Low,United Kingdom
13865.0,58,4,501.56,501.4801999999996,Medium,United Kingdom
13866.0,74,1,145.67000000000002,145.6911000000001,Low,United Kingdom
13867.0,31,3,1015.29,1015.0927999999982,Medium,United Kingdom
13868.0,7,2,3192.54,3190.7480999999993,High,United Kingdom
13869.0,123,4,3104.95,3103.984600000003,High,United Kingdom
13870.0,2,8,2770.94,2771.5060000000008,High,United Kingdom
13871.0,23,13,6403.25,6406.187499999999,High,United Kingdom
13873.0,120,3,389.6,389.59439999999944,Medium,United Kingdom
13874.0,358,1,540.45,540.8580999999994,Medium,United Kingdom
13875.0,54,5,1786.79,1786.7461,High,United Kingdom
13876.0,64,1,122.7,122.69370000000013,Low,United Kingdom
13877.0,86,1,117.24,117.3535999999999,Low,United Kingdom
13878.0,55,1,1281.53,1281.4034999999992,High,United Kingdom
13880.0,21,13,3219.77,3217.978699999999,High,United Kingdom
13881.0,4,20,17159.52,17221.28470000002,High,United Kingdom
13882.0,3,5,1191.13,1190.9267000000002,Medium,United Kingdom
13883.0,11,5,2674.48,2674.398400000002,High,United Kingdom
13884.0,7,5,787.6,787.6708999999998,Medium,United Kingdom
13885.0,189,2,506.8,506.9245000000004,Medium,United Kingdom
13886.0,71,1,243.56,243.52030000000022,Low,United Kingdom
13887.0,204,1,349.55,349.5525,Low,United Kingdom
13888.0,120,2,605.63,605.5606999999993,Medium,United Kingdom
13889.0,93,1,416.90000000000003,416.94690000000065,Medium,United Kingdom
13890.0,1,10,1883.8100000000002,1884.3670999999988,High,United Kingdom
13892.0,27,4,632.97,632.6235000000005,Medium,United Kingdom
13893.0,298,1,821.1,821.5822000000007,Medium,United Kingdom
13894.0,24,3,564.62,564.3371000000009,Medium,United Kingdom
13895.0,28,4,2593.07,2594.3315000000025,High,United Kingdom
13897.0,50,1,311.16,311.21079999999984,Low,United Kingdom
13898.0,326,1,155.93,155.84690000000006,Low,United Kingdom
13899.0,16,2,388.52,388.52649999999994,Low,United Kingdom
13900.0,183,3,740.95,740.8905999999992,Medium,United Kingdom
13901.0,72,5,2867.2,2866.8713000000025,High,United Kingdom
13904.0,37,2,332.64,332.6034999999997,Low,United Kingdom
13908.0,80,4,2369.55,2370.1834999999965,High,United Kingdom
13911.0,57,9,2580.91,2578.700700000002,High,United Kingdom
13914.0,12,2,626.45,626.5710999999989,Medium,United Kingdom
13917.0,50,2,272.04,272.05910000000034,Low,United Kingdom
13918.0,50,2,1212.8400000000001,1212.9057999999982,High,United Kingdom
13919.0,59,2,384.81,384.75800000000004,Low,Denmark
13922.0,352,1,172.25,172.22650000000002,Low,United Kingdom
13923.0,54,1,351.13,351.11710000000016,Low,United Kingdom
13924.0,2,6,1838.8500000000001,1838.7769000000017,High,United Kingdom
13925.0,93,4,678.25,678.2126999999999,Medium,United Kingdom
13926.0,23,1,223.85000000000002,223.86109999999996,Low,United Kingdom
13927.0,75,1,348.99,348.9769000000002,Low,United Kingdom
13928.0,11,4,464.57,464.60990000000015,Medium,United Kingdom
13929.0,169,2,842.65,842.6840999999997,Medium,United Kingdom
13930.0,58,2,337.34,337.3426000000002,Low,United Kingdom
13931.0,96,2,1237.53,1237.7236999999998,High,United Kingdom
13932.0,295,1,307.4,307.42430000000036,Low,United Kingdom
13933.0,109,2,608.7900000000001,609.2670000000002,Medium,United Kingdom
13934.0,264,1,922.1,922.0832000000006,Medium,United Kingdom
13936.0,180,1,376.58,376.7174000000005,Low,United Kingdom
13937.0,169,1,158.85,158.9156000000002,Low,United Kingdom
13938.0,35,1,71.66,71.51279999999991,Low,United Kingdom
13939.0,23,3,568.55,568.4310000000006,Medium,United Kingdom
13940.0,17,4,839.14,838.7167999999997,Medium,United Kingdom
13941.0,22,5,5112.96,5110.916500000003,High,United Kingdom
13946.0,79,3,561.5699999999999,561.7147999999999,Medium,United Kingdom
13947.0,65,1,90.6,90.53180000000006,Low,United Kingdom
13948.0,361,1,102.0,101.95380000000002,Low,United Kingdom
13949.0,3,6,2427.32,2426.9317000000033,High,United Kingdom
13950.0,11,4,745.06,745.1400999999989,Medium,United Kingdom
13951.0,176,3,674.45,674.5114999999988,Medium,United Kingdom
13952.0,218,2,3251.071,3243.2198199999984,High,United Kingdom
13953.0,7,7,3515.68,3515.514599999999,High,United Kingdom
13954.0,2,2,439.92,439.92709999999926,Medium,United Kingdom
13955.0,154,2,322.96,322.94629999999955,Low,United Kingdom
13956.0,5,5,1026.42,1026.1777999999997,Medium,United Kingdom
13959.0,79,3,598.2,598.1927999999996,Medium,United Kingdom
13960.0,21,2,230.22,230.273,Low,United Kingdom
13962.0,22,2,169.55,169.53529999999972,Low,United Kingdom
13963.0,308,4,664.54,664.4660000000003,Medium,United Kingdom
13967.0,146,1,80.7,80.79539999999992,Low,United Kingdom
13969.0,7,18,9053.94,9024.211899999991,High,United Kingdom
13971.0,19,8,2758.26,2759.5176000000024,High,United Kingdom
13972.0,71,2,190.25,190.23879999999997,Low,United Kingdom
13973.0,287,1,264.7,264.7703000000003,Low,United Kingdom
13974.0,49,1,413.59000000000003,413.6564999999995,Medium,United Kingdom
13975.0,31,6,2526.28,2527.3445,High,United Kingdom
13976.0,207,1,357.98,358.0145,Low,United Kingdom
13978.0,15,2,196.79000000000002,196.80360000000027,Low,United Kingdom
13979.0,73,1,869.87,870.0171999999995,Medium,United Kingdom
13980.0,60,1,200.14,200.1070999999999,Low,United Kingdom
13982.0,39,4,1871.81,1871.4255999999991,High,United Kingdom
13983.0,30,12,2603.43,2602.607899999997,High,United Kingdom
13984.0,27,5,920.51,920.4313999999998,Medium,United Kingdom
13985.0,4,15,7060.13,7067.425400000004,High,United Kingdom
13986.0,17,1,320.46,320.51279999999974,Low,United Kingdom
13988.0,20,6,4147.96,4148.170500000004,High,United Kingdom
13989.0,66,2,1266.08,1266.3701000000008,High,United Kingdom
13990.0,213,1,311.3,311.29689999999954,Low,United Kingdom
13991.0,12,6,855.97,855.8356000000008,Medium,United Kingdom
13992.0,30,1,76.8,76.6869000000001,Low,United Kingdom
13993.0,43,9,3466.36,3464.000199999997,High,United Kingdom
13994.0,4,6,2313.14,2315.3812000000016,High,United Kingdom
13995.0,15,5,1393.69,1392.5452000000012,High,United Kingdom
13999.0,10,12,3901.81,3899.641600000001,High,United Kingdom
14000.0,211,1,635.66,635.604000000001,Medium,United Kingdom
14001.0,46,3,2043.0800000000002,2043.618499999997,High,United Kingdom
14002.0,134,2,529.73,529.7237000000007,Medium,United Kingdom
14004.0,43,7,4582.64,4586.706300000009,High,United Kingdom
14005.0,10,5,2874.72,2874.461199999999,High,United Kingdom
14006.0,116,3,962.19,961.9004000000009,Medium,United Kingdom
14009.0,198,2,695.61,695.7429000000002,Medium,United Kingdom
14012.0,278,1,328.8,328.5932999999997,Low,United Kingdom
14013.0,110,3,473.02,473.0698999999993,Medium,United Kingdom
14014.0,77,1,505.18,505.1692000000002,Medium,United Kingdom
14015.0,53,1,917.34,917.3342999999987,Medium,United Kingdom
14016.0,162,4,4341.21,4340.217000000003,High,EIRE
14019.0,47,3,1421.61,1421.6176999999996,High,United Kingdom
14020.0,17,2,642.8,642.7911000000007,Medium,United Kingdom
14021.0,155,3,631.9,631.9081000000004,Medium,United Kingdom
14022.0,225,1,440.0,440.0037999999999,Medium,United Kingdom
14023.0,7,2,584.07,584.1746999999997,Medium,United Kingdom
14024.0,122,2,327.7,327.76250000000044,Low,United Kingdom
14027.0,61,1,104.82,104.81939999999993,Low,United Kingdom
14029.0,63,2,467.66,467.6364000000007,Medium,United Kingdom
14030.0,18,8,2360.09,2360.363899999998,High,United Kingdom
14031.0,7,19,17286.86,17353.41680000002,High,United Kingdom
14032.0,2,11,2975.59,2975.2714,High,United Kingdom
14034.0,22,3,651.8199999999999,652.2277999999999,Medium,United Kingdom
14035.0,29,5,1428.02,1428.1598000000006,High,United Kingdom
14036.0,285,1,626.65,626.5902000000002,Medium,United Kingdom
14037.0,176,2,147.20000000000002,147.19670000000025,Low,United Kingdom
14038.0,78,3,1560.38,1561.3739000000014,High,United Kingdom
14039.0,33,1,152.2,152.20480000000026,Low,United Kingdom
14040.0,41,12,3614.92,3613.4366000000005,High,United Kingdom
14041.0,266,1,141.41,141.53329999999997,Low,United Kingdom
14044.0,27,4,652.82,652.7475999999998,Medium,United Kingdom
14045.0,109,4,1659.75,1659.9008000000003,High,United Kingdom
14046.0,284,1,154.99,154.9914999999999,Low,United Kingdom
14047.0,9,5,1308.6100000000001,1308.7601000000004,High,United Kingdom
14048.0,305,1,409.93,409.9081000000003,Medium,United Kingdom
